Date,AC,PUMA,MFC,XIT,XRE,XMA,XMV,XDV,XMD,XSP,XIN,XCB,XSB,XLB
2019-05-29,-0.005170589,0,-0.003451252,-0.023953291,-0.005855156,0.005929775,-0.006187999,-0.006138951,-0.010062581,-0.007040108,-0.005093298,0,-0.000362419,0.001999813
2019-05-30,-0.003957463,0.405465108,0,0.007246355,-0.000534868,0.007572541,-0.00327231,-0.00493846,-0.001619322,0.001604426,0.003137351,0.000929885,0.000362419,0.001197645
2019-05-31,-0.011214971,0,-0.020079271,-0.004825125,-0.000533996,0.024017914,0,-0.003719791,0,-0.013232463,-0.014990467,0.00185691,0.001809644,0.005571079
2019-06-03,-0.018720556,0,0.006154069,-0.029034933,0.001602739,0.02903413,0.001637421,0.003719791,0,-0.003906141,0.001985279,0.003240984,0.002167716,0.00790505
2019-06-04,0.006363774,0,0.030638719,0.016869434,-0.004814652,0.010280691,0.003593155,0.010260956,0.010880632,0.022255292,0.011437698,-0.002313686,-0.00072201,-0.00592291
2019-06-05,-0.001777778,0,0.005932203,0.024184954,0.008010586,0.001572369,0.006175824,0.002039271,0,0.007942797,0.00156749,0.002313686,0.001082619,0.002768412
2019-06-06,-0.007911257,-0.405465108,0.001266644,0.012270058,0.007419287,0.001569818,0.000647689,0.001222359,-0.003211388,0.006309281,0.003127451,-0.000924349,-0.000721147,-0.000395249
2019-06-07,0.001280323,0,0.001264988,0.012898384,0.003689736,-0.006294114,-0.001295941,-0.001629485,0.005213297,0.010635006,0.008550593,-0.000462898,-0.000361471,0.003155835
2019-06-10,-0.011840627,0,-0.00718966,0.006194364,0.001051245,-0.00554016,-0.001622579,0.002442987,-0.001601083,0.004036601,0.004632959,-0.001853737,-0.001445706,-0.007114535
2019-06-11,0.034358947,0,0.00042415,0.001927933,-0.005797478,0.013401796,-0.000324846,-0.000407087,0.003998175,-0.000619864,0.004995356,0.000463864,0,0
2019-06-12,-0.004262311,0,-0.019276424,0.008438894,0.000528515,0.013997161,0.000324846,-0.003668044,-0.0019972,-0.001862322,-0.00538052,0.001852771,0.000361954,0.004353949
2019-06-13,0.002008083,0,0,-0.005746148,0.004743035,0.003853509,-0.001950734,-0.002862381,0.003990551,0.004030505,0.000770396,0.001848648,0.001445224,0.004728137
2019-06-14,0.002754503,0,0.008613284,0.004981825,-0.001578366,0.006899084,0.002599895,0.007750254,0.003180743,-0.001238354,-0.003858014,0.001846681,0.000721147,0.001571122
2019-06-17,-0.01131663,0,-0.003866764,0.005337457,0.003154434,0.009882277,0.002916843,-0.000406362,0.004752595,-0.000309965,-0.000386678,0.000460924,0,0.003525921
2019-06-18,0,0,0.021295414,0.001519697,0.006800922,0.015015223,0.009662218,0.00890307,0.010611317,0.009867649,0.013062081,-0.002307605,0.00036096,0.002733541
2019-06-19,0.029652079,0,-0.001264988,0.018723277,-0.002356754,-0.001645282,-0.000549411,0.001010358,0.000629562,0.003579962,0.003247228,0.004297637,-0.000180805,0.003007006
2019-06-20,-0.031677446,0,0.009657946,-0.005249438,-0.003677615,0.02147443,0.002260375,0.00080723,0.004709553,0.009199793,0.002697885,0.000460756,0.000722582,-0.000780438
2019-06-21,0.013591979,0,-0.003348841,-0.005655004,0.001577867,0.006571859,-0.001291093,-0.003233472,-0.002744314,-0.001833131,-0.008115762,-0.001383652,-0.001083728,-0.006262147
2019-06-24,0.004240944,0,-0.001258779,-0.009878533,0.000525193,0.019460049,0.000322815,-0.000809943,0.003135934,-0.001836782,0.000775782,0.001843716,0.001083728,0.003918537
2019-06-25,-0.016819727,0.405465108,-0.000419804,-0.037343836,-0.002629296,-0.012208434,-0.00712892,-0.003653105,-0.007069938,-0.009233711,-0.004274311,0.001381531,0,0.001563198
2019-06-26,-0.003550574,0,-0.000420086,-0.002380945,-0.019676501,-0.006524219,-0.006198095,-0.003258594,-0.003949454,-0.001237516,0.001944984,-0.001841594,-0.001083728,-0.007053396
2019-06-27,0.03101792,0,-0.000840596,0.015375767,0.002681216,-0.003642891,-0.000982226,-0.000816471,-0.000395701,0.003399816,0.002716949,0.001381154,0,0.003533076
2019-06-28,-0.022668776,-0.405465108,0.000840596,-0.001958126,-0.000535218,0.004370062,0.004901334,0.00570061,0.001977242,0.005231597,0.004640472,0.001839374,0,0.005860136
2019-07-02,0.022668776,0,0.019967582,0.020563284,0.007474517,0.002902649,0.006173926,0.008489493,0.003155642,0.010989011,0.013412588,-0.000459699,-0.000723687,0.000779041
2019-07-03,0.011266419,0,0.000411575,0.008032178,0.014784117,-0.002176083,0.007744378,0.005219752,0.007846603,0.007561261,0.005693767,0.000459699,0,0.002720926
2019-07-04,0.020012675,0,0,0.000761646,-0.001573729,0.002176083,-0.000964853,-0.001603249,0.00117151,0.003308489,-0.004932618,0,-0.000361939,0.001552129
2019-07-05,-0.003826816,0,-0.000823684,-0.008026004,-0.002101387,-0.010929075,-0.003222658,-0.000801886,-0.003127525,-0.004816243,0.003038394,-0.00460418,-0.002536486,-0.014052311
2019-07-08,-0.005767812,0,-0.001236773,0.00535782,0.001051088,-0.006615334,-0.000645702,-0.003217006,-0.003530213,-0.00483977,-0.003799543,-0.001384981,-0.001089245,0.002748222
2019-07-09,-0.017751323,0,0.016366914,0.005329233,0.003148033,-0.000737669,0.005476013,0.001207457,-0.003148104,0.000908969,-0.00343187,0.000923801,0.000726537,0
2019-07-10,0.024237736,0,-0.022989345,-0.005711018,0.002093218,0.009548272,0.004167234,-0.001207457,0.008634332,0.004533864,-0.00038191,0.00046118,0.001450366,-0.001962094
2019-07-11,0.002869514,0,-0.003744863,0,-0.005767098,-0.006600626,-0.002241835,0,-0.002739244,0.002409802,-0.000764683,-0.002309796,-0.000362394,-0.007095237
2019-07-12,0.014930885,0,0.001250128,-0.008820736,-0.00210559,0.002939136,-0.001283223,-0.0040355,0,0.004502407,-0.002680365,0.000924815,0.00072522,-0.000791174
2019-07-15,0.008432962,0,0.002079151,0.019077302,-0.001581205,0.00439238,-0.002571608,-0.001618722,0.002739244,-0.000299595,0.002680365,0.001384981,0.000362252,0.003950819
2019-07-16,0.0111344,0,0.004145901,-0.01140266,-0.005291168,0.003645699,-0.00290088,-0.002026935,0.000780959,-0.00300021,0.000382457,0,-0.000362252,-0.001578345
2019-07-17,0.002304218,0,-0.005808918,0.007236757,0.001590349,0.021599044,0.000645391,-0.002031494,0.000390551,-0.006027653,-0.002296258,0.003225246,0.001809991,0.007867888
2019-07-18,0.019825168,0,0.004567129,0.004921439,-0.000529645,0.017649551,0.001933643,0.001219087,0.002339209,0.003018415,-0.004608438,0.002756128,0.001083999,0
2019-07-19,-0.002485057,0,0.007428589,-0.001133569,-0.000530307,0.006278523,-0.00064425,-0.000406132,0.001167321,-0.006046,0.002690882,0,-0.000722362,0.002739026
2019-07-22,-0.002491248,0,0.004922152,0.012025658,0.001059952,0.002084015,0.00032223,-0.000406248,-0.002726186,0.003027585,0.002300575,0.001375194,0.001444883,0.002342143
2019-07-23,0.002717461,0,0.001226555,-0.001495289,0.008438653,-0.000694358,0.003215474,0.003651721,0.004669153,0.006628428,0.011045693,-0.00091655,-0.000361155,-0.001951374
2019-07-24,0.006311991,0,0.001633655,0.010050268,-0.000525193,0.007610041,0.001924375,0.002426881,0.000776148,0.004793034,-0.000757892,0.003204364,0.00072186,0.004287546
2019-07-25,-0.00970991,0,-0.010664585,0.000740563,-0.003485517,-0.018081126,-0.00513985,-0.006917606,-0.005835503,-0.005093439,-0.007610426,-0.001191824,-0.000542588,-0.000507147
2019-07-26,0.033031323,0,0.004525738,0.012504717,0.002641442,0.001402618,0.004177949,0.001224378,0.004282648,0.007183529,0.005713243,-0.00045931,0,-0.001171015
2019-07-29,-0.010150109,0,-0.007003068,-0.024418576,0.000527465,0.003497487,0.000641498,0.001222586,-0.004282648,-0.001193754,0.001897184,-0.001377288,-0.001085579,-0.00078156
2019-07-30,0.034869495,0,-0.012060996,-0.007141487,-0.002640743,0.009037237,-0.005141677,-0.003672892,0.001559515,-0.002691084,-0.011437384,-0.000919459,-0.000724682,-0.001956122
2019-07-31,-0.027797642,0,0,-0.006433369,-0.001587356,-0.025229084,-0.006788363,0.003672892,0,-0.010836718,-0.001534723,0.000919459,-0.000725288,0.005468251
2019-08-01,-0.009514399,-0.693147181,-0.033613063,0.02326561,0.005809267,0.016191847,0.00614398,-0.002446964,-0.001559515,-0.008816023,-0.005777224,0.005499126,0.002897801,0.012003867
2019-08-02,-0.012753277,0,-0.022315359,-0.028213204,-0.001053918,-0.009119581,-0.007117458,-0.007788377,-0.001952617,-0.007662795,-0.012046008,0.00228307,0.00072303,-0.001540573
2019-08-06,-0.005645267,0.693147181,-0.025091019,-0.004972331,-0.004755349,0.012604878,-0.006841511,-0.009925711,-0.009426817,-0.017381156,-0.022534973,0.000455537,0.002526237,0.015682014
2019-08-07,-0.019435824,0,-0.006829061,0.012574014,0.014721322,0.015879129,0.01008283,0.002905163,0.007470208,0.00125152,0.003990448,0.002731284,0,0.0056768
2019-08-08,0.026431249,0,0.018108452,0.01875524,0,0.010221557,0.007416049,0.002896797,0.007803314,0.017974006,0.00911789,-0.001365182,-0.000360398,-0.004917982
2019-08-09,0.000674362,0,-0.005849488,0.004449347,-0.003136215,-0.016404963,-0.001285874,-0.004140926,-0.00467478,-0.006161482,-0.00435047,-0.000909879,-0.000721665,-0.001897994
2019-08-12,-0.016769077,0,-0.007701002,-0.006309147,0.001569525,-0.006915683,-0.006130175,-0.005826106,0,-0.011812524,-0.01236308,0.003183869,0.001082063,0.008700563
2019-08-13,-0.005959174,0,0.017132889,0.005939187,0.006772143,-0.006265338,0.007094648,0.007070235,-0.005481288,0.014589974,0.01355137,-0.001818547,-0.000720965,-0.003395566
2019-08-14,-0.027501151,0,-0.018498097,-0.02510907,-0.005727223,-0.005602263,-0.012936657,-0.014611261,-0.016228503,-0.030030656,-0.024445113,0.002272484,0.000720965,0.01351389
2019-08-15,-0.010929047,0,-0.000455484,0.005298976,0.004688273,0.005602263,-0.001955136,-0.002104433,-0.003197438,0.002854142,0.001216323,0.003624673,0.001441211,0.008538706
2019-08-16,0.040267635,0,0.011775505,0.014615196,0.005184669,-0.007007764,0.00909085,0.008392446,0.003596471,0.015085084,0.013282632,-0.001357707,-0.000360158,-0.005560193
2019-08-19,0.002062946,0,0.009968454,0.010731003,0.008238575,0.002107659,0.009649592,0.011633395,0.01150111,0.01147485,0.007568341,-0.002720903,-0.000360088,-0.008587218
2019-08-20,-0.010589395,0,-0.015447942,0.007699337,0.002561251,0.011165443,-0.004170048,-0.009128787,0.000394357,-0.008049626,-0.005172126,0.000907878,-0.000360497,0.001498698
2019-08-21,0.022879058,0,0.017699496,0.015582859,-0.002561251,-0.001388909,0,0.004989376,0.003148104,0.008049626,0.009132371,-0.003636888,-0.00144253,-0.008270512
2019-08-22,-0.00703662,0,-0.003605228,0.005021514,-0.001539353,-0.002087132,0,0,0,0,-0.002770718,-0.005479355,-0.001444174,-0.010245153
2019-08-23,-0.018391415,0,-0.021908429,-0.024629949,-0.011363878,0.014518049,-0.007096795,-0.012940926,-0.00630654,-0.026876703,-0.017996712,0.007299557,0.002526237,0.008733955
2019-08-26,-0.015196014,-0.693147181,0.006439513,0.009489089,0.003849469,0.000686331,-0.000323934,0.001685529,-0.007541367,0.011338656,0.01123597,-0.003514791,-0.001264799,-0.002010962
2019-08-27,0.006106125,0.693147181,-0.013850784,0.020137316,0.006211204,0.024391375,0.005812253,0.000421153,0.003976195,-0.003136702,-0.00119769,0.006381135,0.001806429,0.012830222
2019-08-28,-0.000468384,0,0.004175665,-0.012177791,0.004633491,0.00334125,0.007058159,0.007964488,0.010657612,0.005951568,0.003191013,-0.000909229,0,0.003369061
2019-08-29,0.019945003,0,0.016984532,0.007181335,0.000513204,-0.015462713,0,0.009971,0.001961084,0.013031422,0.01069515,0,0.00036095,-0.005621323
2019-08-30,0.027181764,0,0.00544704,-0.005381192,0.005630724,0.008769153,0,0.003713629,0.000783229,0.000616422,0.006675959,0.00045477,0.001442739,-0.002633942
2019-09-03,-0.025575707,0,-0.015051645,0.001078551,0.007121516,0.005358219,0.009228209,-0.002474203,0.003517666,-0.006490485,-0.002351145,0,-0.001081839,0.000753226
2019-09-04,-0.001146898,0,0.006869832,0.002153619,0.002025438,0.010631412,0.006000466,0,0.005447547,0.010794136,0.009759947,0,0.00036081,0.0003764
2019-09-05,0.011864159,0,0.032775018,0.023038489,-0.006597669,-0.026114523,0.003771378,0.009451686,0.002325694,0.012801366,0.005810622,-0.006384256,-0.002889089,-0.015551285
2019-09-06,0.010603619,0,0.003087203,-0.014825588,-0.00510472,-0.020562903,0,0.001225666,-0.001162107,0.001512979,0.003470073,-0.000915365,-0.00144764,0.001146247
2019-09-09,-0.012646984,0,0.019189324,-0.025573165,-0.003075289,-0.020994481,-0.005977742,0.004484046,-0.00038757,-0.000302494,0.001154305,-0.003210023,-0.00144998,-0.006127992
2019-09-10,-0.037513057,0,0.015005806,-0.026993695,-0.00617885,0.001413522,-0.000947324,0.00648563,-0.001164208,-0.000907813,0.002687569,-0.004142584,-0.001088786,-0.013537058
2019-09-11,0.007522367,0,0.010582052,0.021139326,-0.001034023,0.004931174,0.006925066,0.005640264,0.003874602,0.007840733,0.008400144,0.000461006,0.000726042,0.001556096
2019-09-12,0.004905955,0,0.00713245,0.009859458,-0.001034539,-0.007051874,0.003131581,0.006008969,-0.000773746,0.003598323,0.004552451,-0.002770239,-0.000362995,-0.007414659
2019-09-13,0.005113935,0,0.009983692,-0.01427287,0,-0.000708196,0.000312589,0.005972553,0.00038699,-0.000898484,0.002646001,-0.001850636,-0.000725784,-0.005892678
2019-09-16,-0.031083265,0,-0.000414258,-0.001844672,0.013367693,-0.001417455,0.000312628,-0.001589527,0.007707003,-0.002399435,-0.005299064,0.002312761,0.000725784,0.006284442
2019-09-17,0.051281266,0,0.003719835,-0.005925956,0.010667918,0.024519602,0.007472061,0.005946368,0.004596169,0.002099782,0.00151685,0.002768855,-0.000363047,0.006634278
2019-09-18,-0.013957348,0,-0.002478352,-0.001859043,0.002019365,-0.0146395,0,0.001580395,-0.004980104,0.000299653,0.001136213,0.00046074,0,0.004269372
2019-09-19,-0.008561964,0,0.010285882,0.00482636,0.003021452,0.016713285,0.004950772,0.001576625,0.004980104,-0.000299653,0.001512834,0.001381054,0.000726042,0.005407809
2019-09-20,-0.006528328,0,0.003269513,-0.008928567,0.006514534,0.009622135,0.001849931,0.005109199,0.001145686,-0.004504988,-0.001512834,0.002756611,0.000362743,0.004994743
2019-09-23,0.006760744,0,-0.003678731,-0.004869819,-0.0020003,0.00613724,0,-0.002747852,0.003809322,-0.005130642,-0.001894224,0.00229056,0.000725132,0.004970538
2019-09-24,-0.000929823,0,-0.010703889,-0.028567933,0.001705645,0.003738258,-0.000341607,-0.002764976,-0.002183797,-0.002423673,-0.006467605,0.004257131,0.001596603,0.006365094
2019-09-25,0.003018718,0,0.001654077,0.019514715,0.005997283,-0.020562757,-0.000310361,0.003159383,-0.004228509,0.00484133,0.00418957,-0.005956257,-0.001451439,-0.014157343
2019-09-26,0.000231784,0,-0.006633672,0.002648999,0.003978614,-0.014649688,0.000931099,0.002363274,-0.000770729,-0.002115134,0.005685093,0.000918505,0.000726183,0.003846023
2019-09-27,-0.004413946,0,0.004979595,-0.01140266,-0.00447673,-0.016295098,-0.007159523,-0.001575115,-0.006963172,-0.005763741,-0.004545469,0.000459569,-0.000363126,0.000767956
2019-09-30,0.006035255,0,0.005777596,0.010646553,-0.001496906,-0.015839168,0.002184462,0.001968577,-0.002331747,0.005461218,0.004923362,0,0,-0.00038406
2019-10-01,-0.002085023,0,-0.019530876,-0.007593126,-0.008523378,-0.005092685,-0.011916382,-0.009085895,-0.013712466,-0.012176619,-0.010252556,0.001833747,0.001450832,0.00382982
2019-10-02,-0.01354207,0,-0.035016523,-0.009188463,0.00150959,0.010159866,-0.00791748,-0.011173079,-0.004348828,-0.018235875,-0.022776679,0.000458201,0.000724867,0.001528298
2019-10-03,0.013078117,0,0.006929589,0.014509661,0.011994312,-0.000722345,0.002223143,-0.00120508,0,0.008077166,0.004674733,0.004112346,0.002170857,0.009496499
2019-10-04,0.003936604,0,0.013290421,0.008680975,0.006437254,0.010779803,0.005379021,0.006807391,0.011424393,0.013827153,0.007357421,0.000911179,0.000361192,0.000755691
2019-10-07,-0.000693515,0,-0.002558461,-0.003765119,0.007375779,-0.006453987,-0.000631239,-0.00039932,-0.001568046,-0.004281404,0.001927078,-0.002737291,-0.001446391,-0.006443193
2019-10-08,-0.008360499,0,-0.016792673,-0.014055365,0.001958263,0.011445147,-0.002212877,-0.004801684,-0.003931035,-0.015753095,-0.008507339,0.000456946,0.000362103,-0.001902707
2019-10-09,0.018026811,0,0.010367145,0.01103305,0.002929991,-0.003562539,0.003159432,0.004402921,0.000393958,0.008370824,0.007351554,-0.00274318,-0.001085624,-0.003816752
2019-10-10,0.025999,0,0.008131985,0.004906646,-0.005377546,0.004983831,0,0.001994421,0,0.006462522,0.003079327,-0.005509726,-0.001812157,-0.011151806
2019-10-11,0.016379251,0,0.022757106,0.005257156,-0.010843751,-0.024443868,-0.003159432,0.00437443,0,0.011285656,0.014498416,-0.005077332,-0.00217882,-0.010105178
2019-10-15,0.001754815,0,0.007058207,0.013393078,0,-0.02058899,-0.001900489,0.002378498,-0.004340162,0.008757641,0.008674367,-0.002316796,-0.001454854,-0.003521632
2019-10-16,-0.005493915,0,0.004540889,-0.020157421,-0.001983606,0.005925841,0,0.001977116,0,-0.001805673,-0.001127123,0.001390849,0.000363902,0.002349011
2019-10-17,0.003519581,0,-0.005782731,-0.000754396,-0.001490601,0.013934942,-0.000317054,-0.001185838,0.004340162,0.002707148,-0.001881645,-0.000926805,-0.000363902,-0.001174042
2019-10-18,-0.006167487,0,0.007839951,-0.026770284,-0.002988121,0.001455655,-0.001269463,0.001976073,-0.00275964,-0.003309609,-0.003395447,0.001390205,0.00109159,0.002346663
2019-10-21,0.021205342,-0.693147181,0.009001674,0.012709612,-0.000998186,-0.017608598,0.001586516,0.003940047,0.001183733,0.006009448,0.005652913,0,-0.000363597,-0.003129973
2019-10-22,-0.017456258,0.693147181,0,-0.023229871,0,-0.000740608,0.001267383,0,0,-0.00300021,-0.000751867,0.002773564,0.000726862,0.008583839
2019-10-23,0.006581858,0,-0.000815059,-0.00510504,-0.005004381,0.004434521,-0.008586422,-0.007103366,-0.004347152,0.002101166,0.005251402,-0.000923808,0.000363614,-0.001555272
2019-10-24,0.006104183,0,-0.008186615,0.024500564,0.001503577,0.017544466,0.00063853,-0.003968475,0.001978239,0.00209673,0.004851661,0.000461693,-0.000363614,0.000777826
2019-10-25,-0.000434696,-0.287682072,0.006146083,-0.004234867,-0.002919059,0.012959072,0.002550154,0.002153156,0.002368913,0.004180224,0.002231152,-0.002642236,-0.000910255,-0.007551924
2019-10-28,-0.005888164,-0.068992871,0.011776756,0.006537205,-0.005053008,-0.011510946,-0.000318262,0.001988968,0,0.005349265,0.003707929,-0.002789667,-0.001094799,-0.012250406
2019-10-29,0.036508178,0,-0.00282989,-0.011177603,-0.004060943,0.008645514,0.000954898,0.000794575,-0.001183733,-0.000889324,-0.001110928,0.000930967,0.001094799,0.002779503
2019-10-30,-0.018302214,-0.074107972,0,0.016147965,0.006085128,0.003580546,0.005077586,0.003567608,0.000394461,0.002961874,0.001480908,0.006490285,0.003275343,0.017685242
2019-10-31,0.007275893,0,-0.006906333,-0.008425946,0.005546023,0.01207824,0.00063325,0.000791636,0.003545523,-0.001776273,-0.005564791,0.003689758,0.001089628,0.004276296
2019-11-01,0.001917138,-0.080042708,0.011752991,0.012612528,0.007013772,-0.004955751,0.004104138,0.003158368,0.007833957,0.008556135,0.008520208,-0.001382144,-0.001089628,-0.000387906
2019-11-04,0.006152496,0.15415068,0.012014436,-0.001140098,-0.008523438,0.00141849,0.002202887,0.006678249,0.004671186,0.003811482,0.009544778,-0.003694871,-0.000726865,-0.013281358
2019-11-05,-0.004663947,0,0.00516184,-0.022299996,-0.008088831,0,0.000942596,0.001955793,0.00155231,-0.000585565,0.002189988,-0.003244329,-0.001455919,-0.007103516
2019-11-06,0.032200085,0.068992871,0.008675112,0.002717911,0.008088831,0.004243289,0.007197714,0.006232902,0,0,-0.001094475,0.001855145,0.001092168,0.009460111
2019-11-07,-0.026479104,0.125163143,0.012097835,-0.007394477,-0.003531025,-0.012784267,0.001557981,0.002327647,0.007724897,0.003507745,0.005459389,-0.001391329,-0.000728019,-0.009460111
2019-11-08,0.027096259,0,0.013485084,0.024311427,-0.003036368,-0.003580546,0.001866204,0,0.001921842,0.002331961,0.00108852,0.000464239,0.00218227,0.000791355
2019-11-11,-0.010334941,-0.060624622,-0.002299221,0.010240971,0.001012968,-0.001435501,0.000931629,0.000387177,-0.00076811,-0.00116503,-0.003632423,0.003241218,-0.000363634,0.001976791
2019-11-12,0.008894463,0.060624622,0.011821236,0.002261584,-0.005075612,0.003585456,0,0.002707198,0.00038417,0.001747186,0.001454521,-0.003241218,-0.001090616,-0.002768146
2019-11-13,0.006363523,0,-0.004559345,0.016430451,0.005075612,0.009262539,0.006807239,0.001158368,0.004217036,0.000581487,-0.004004993,0.004627087,0.001454251,0.009852005
2019-11-14,0.00876037,0,0,0,0.01007613,0,0,0.001542162,0.003055544,0.000872108,-0.003289022,0.0027662,0.001088633,0.009367755
2019-11-15,0.001216339,-0.060624622,0.001902206,0.006276668,0.005996936,0.001417558,0.003693285,0.001923998,0.001905207,0.007236807,0.004747093,0.000460923,-0.000362639,0
2019-11-18,0.004043677,0,-0.003844637,0.007334009,0.005961187,0.004945247,0.000614346,0.000768299,-0.001523635,0.001153267,-0.000364318,0.001379021,0.000362639,0.003490652
2019-11-19,0.006436064,-0.064538521,0.004611984,0.00473853,-0.006459526,0.004920839,0.000306998,0.000768532,0.000381012,0,-0.000364289,0.000918941,0.001088127,0.007713159
2019-11-20,-0.002609677,0.064538521,-0.008858395,0.001090311,-0.000499237,0.001401372,-0.002458795,-0.00230604,0,-0.004330932,-0.006217056,0.001835247,0.000724774,0.004981655
2019-11-21,-0.006048385,-0.064538521,-0.002711261,0.001814579,-0.003997202,-0.013394476,-0.000923245,-0.001154788,0.000761838,-0.001158275,-0.000366776,-0.001376382,-0.001449874,-0.00844504
2019-11-22,-0.005678438,-0.068992871,0.000775149,0.002534782,0.002999576,-0.003554792,-0.000616339,-0.000770967,0.000380784,0.001736925,0.005124293,0.00045918,0,0.004615084
2019-11-25,0.013734816,0.068992871,0.010027302,0.006129502,0.003986255,-0.005714576,0.003077035,0.002310434,0.004178426,0.008064419,0.008362224,0,-0.000363027,-0.001151698
2019-11-26,0.013746665,0,-0.005000987,0.023095698,-0.001897196,0.007138039,-0.001229859,-0.004100205,-0.001137731,0.002578521,-0.000362156,0.001516134,0.000545409,0.005990523
2019-11-27,-0.006750075,-0.068992871,0.002311223,0.002805994,0.006972346,-0.00284903,0.004909786,0.002709557,0.003787922,0.003712632,0.004697349,0,-0.001091156,-0.004605097
2019-11-28,0.008726711,0,0.006519487,-0.001051274,0.002477784,0.004980359,0.000611924,0.000386488,0.001888615,-0.003140585,-0.003249672,0.000458903,0,0.000384517
2019-11-29,-0.011719272,0,-0.001147268,-0.005978576,-0.000990728,0.006367233,0,0.000386522,0.001131418,0,-0.004712675,0.000917595,0.001454304,0.003837329
2019-12-02,-0.01165604,0,-0.00191525,-0.008501616,-0.005465618,0.000705031,-0.004291851,-0.00464603,-0.004154792,-0.008615972,-0.010593728,-0.002295357,-0.0010902,-0.009620985
2019-12-03,-0.002023513,0,-0.027207353,0.004259811,0.001493802,0.007022307,-0.003385196,-0.006228307,-0.003032791,-0.007236807,-0.005154521,0.00183677,0.0010902,0.008471323
2019-12-04,-0.003449288,0,-0.004343517,0.011271655,-0.002491185,-0.007727338,-0.002159926,0,0.001896371,0.006371229,0.008454234,-0.003216644,-0.001817981,-0.01001917
2019-12-05,-0.000203313,0,-0.006750271,-0.011625887,0.010419338,-0.000705455,0,-0.003128366,0.001514816,0.001730645,-0.002198571,-0.001842272,-0.001091985,-0.007385876
2019-12-06,-0.003257995,-0.074107972,0.01384811,0.005653611,-0.002965609,-0.004952319,0.008000044,0.005078758,0.005282855,0.008894047,0.009492587,0.000461018,0.000363794,-0.001171251
2019-12-09,-0.003268644,0,-0.001179537,-0.009915093,0.003459314,-0.003552341,-0.004607809,-0.002340584,-0.002637878,-0.002573978,-0.005465518,-0.000922459,0.000364462,-0.002346805
2019-12-10,-0.006363523,0,0.003926246,-0.004637021,0.003447214,0,0.002152886,-0.002346679,0.001884849,-0.001146209,-0.000730982,-0.0004606,0,-0.000783298
2019-12-11,0.016947787,0,-0.001568805,0.001072031,-0.027412283,0.019034805,-0.002460696,-0.001175315,-0.002262287,0.003148912,0.002191506,0.000922041,0.000363729,0.004301354
2019-12-12,-0.012017662,0,0.006649643,0.002140557,-0.018873524,0.001395431,-0.0024669,0.001958215,-0.003024517,0.008253811,0.008355985,-0.001845777,-0.000728191,-0.009014616
2019-12-13,0.014242377,0,-0.009794314,0.011339527,-0.001546149,0.009025057,0.003697737,0.007017551,0.004910324,0,0.004332143,0.004148534,0.001455972,0.012519444
2019-12-16,0.007647471,-0.080042708,0.012519684,0.005622046,0.00565712,-0.006935155,0.002765016,0.006196717,0.006384888,0.006779706,0.009679183,-0.002302756,-0.000727781,-0.004285644
2019-12-17,0.00898122,0.080042708,0.008131921,-0.005269654,0.000512942,-0.003485333,-0.001227971,-0.000772481,0.001496559,-0.00028151,-0.002142901,-0.000461441,-0.000363729,0.00233986
2019-12-18,-0.006378415,0.074107972,0.006917753,0.002462614,0.00460251,0.000698214,-0.004926079,-0.006978995,-0.001496559,0.00028151,-0.000715216,-0.000922678,-0.001092903,-0.004294189
2019-12-19,-0.01328522,0,-0.003452799,0.011528472,0.006610775,0.000697218,0.002466006,0.002331256,0.00299076,0.003653395,-0.000715887,0.002766114,0.001092903,0.004294189
2019-12-20,0.007067228,0,0.014877156,0.014825312,0.002530941,-0.010515091,0.003994459,0.00503426,0.00298164,0.005594363,0.003930734,0.002759009,0.001454923,0.004663982
2019-12-23,-0.000201268,-0.074107972,-0.003413699,-0.012396748,-0.006085162,0.021611077,-0.001227227,-0.002320455,0.002230329,0.001672167,0.00106935,-0.0013785,-0.000727516,0.00116285
2019-12-24,-0.001812892,0,0,0.001038772,0.003554221,0.022503546,0.002146877,0,0,-0.001114592,-0.000712746,0.0013785,0.000364104,0.001547847
2019-12-27,0.001611644,0,0.000759722,0.003800395,0.006063459,-0.004731397,-0.000613228,-0.000774346,0.008872665,0.005005522,0.000356397,0.00183498,0.000363412,0
2019-12-30,-0.0168481,0,0.000758911,-0.011095776,-0.00367581,0.012121433,0.006026794,-0.000622145,-0.000555572,-0.005874788,-0.010004557,-0.004928031,-0.000546567,-0.006768605
2019-12-31,-0.006984417,0,0,-0.00314303,-0.003074159,0,-0.012338166,-0.001948043,-0.00222554,0.003096117,0.000364371,-0.002310874,0,-0.007050594
2020-01-02,0.030253084,0,0.012815853,0.011130511,-0.019689407,-0.01076736,0.000310413,0.001169023,-0.005212229,0.008396253,0.013743357,0.003233731,0.000728822,0.006269675
2020-01-03,-0.034384406,0,-0.008651709,-0.002770942,0.015061278,-0.011568633,0.000930662,-0.000779166,0.003353741,-0.006991834,-0.01156083,0.005060701,0.001819257,0.013579275
2020-01-06,-0.021128325,0.143100844,0.003017932,0.01069519,-0.00568637,-0.001369768,0.001857993,-0.000779267,0.000371918,0.002802734,0.002902791,-0.000917672,-0.001091364,-0.009291993
2020-01-07,0.01967832,-0.068992871,0.01086342,0.012956245,0.007231461,0.014290714,0.002780767,0.001947697,0.00148657,-0.002522104,0.000724413,0,0.000363628,0
